"""Washington, D.C."",United States,""Washington, D.C."",4140963"
Al Aá¸©madÄ«,Kuwait,Al Aá¸©madÄ«,285839
Al AbyÄr,Libya,Al Marj,89087
Al Ain,United Arab Emirates,Abu Dhabi,292913
Al BÄ«rah,Palestinian Territory,West Bank,285108
Al BÄá¸©ah,Saudi Arabia,MinÅ£aqat al BÄá¸©ah,109953
Al BÄb,Syria,Aleppo,174018
Al BÄjÅ«r,Egypt,Muá¸©ÄfazÌ§at al MinÅ«fÄ«yah,361457
Al BaÅ£Å£ÄlÄ«yah,Saudi Arabia,Eastern Province,109915
Al BaÅŸrah al QadÄ«mah,Iraq,Basra Governorate,388349
Al BadÄrÄ«,Egypt,AsyÅ«Å£,361478
Al BalyanÄ,Egypt,SÅ«hÄj,361435
Al BawÄ«Å£Ä«,Egypt,Al JÄ«zah,361394
Al Bayá¸‘Äâ€™,Libya,Al Jabal al Akhá¸‘ar,89055
Al Bayá¸‘Äâ€™,Yemen,Al Bayá¸‘ÄÊ¼,79836
Al BukayrÄ«yah,Saudi Arabia,Al-Qassim,109878
Al Burayj,Palestinian Territory,Gaza Strip,281161
Al BuraymÄ«,Oman,Al Buraimi,289317
Al FÄw,Iraq,Basra Governorate,99446
Al Faá¸©Äá¸©Ä«l,Kuwait,Al Aá¸©madÄ«,285811
Al FallÅ«jah,Iraq,Anbar,99454
Al FarwÄnÄ«yah,Kuwait,Al Farwaniyah,285815
Al Fashn,Egypt,Muá¸©ÄfazÌ§at BanÄ« Suwayf,361329
Al FayyÅ«m,Egypt,Muá¸©ÄfazÌ§at al FayyÅ«m,361320
Al FinÅ£Äs,Kuwait,Al Aá¸©madÄ«,285812
Al Fujayrah,United Arab Emirates,Al Fujayrah,292878
Al HÄrithah,Iraq,Basra Governorate,99369
Al Hasaheisa,Sudan,Al JazÄ«rah,379427
Al HilÄliyya,Sudan,Al JazÄ«rah,379406
Al HindÄ«yah,Iraq,KarbalÄÊ¼,99344
Al HoceÃ¯ma,Morocco,Taza-Al Hoceima-Taounate,2558545
Al HufÅ«f,Saudi Arabia,Eastern Province,109571
Al IbrÄhÄ«mÄ«yah,Egypt,Eastern Province,361103
Al JÄ«zah,Egypt,Al JÄ«zah,360995
Al JadÄ«d,Libya,SabhÄ,2219960
Al JahrÄâ€™,Kuwait,Al JahrÄÊ¼,285799
Al JamÄlÄ«yah,Egypt,Muá¸©ÄfazÌ§at ad DaqahlÄ«yah,361029
Al Jawf,Libya,Al Kufrah,88962
Al Jubayhah,Jordan,Amman,250637
Al Jubayl,Saudi Arabia,Eastern Province,109435
Al JumÅ«m,Saudi Arabia,Makkah,109417
Al KÅ«t,Iraq,WÄsiÅ£,99131
Al KhÄbÅ«rah,Oman,Al Batinah North Governorate,289199
Al KhÄnkah,Egypt,Muá¸©ÄfazÌ§at al QalyÅ«bÄ«yah,360928
Al KhÄrijah,Egypt,Muá¸©ÄfazÌ§at al WÄdÄ« al JadÄ«d,360923
Al KhafjÄ«,Saudi Arabia,Eastern Province,109380
Al Khawr,Qatar,Al Khawr,289962
Al Khums,Libya,Al Marqab,2219905
Al Kiswah,Syria,Rif-dimashq,173598
Al LiwÄâ€™,Oman,Al Batinah North Governorate,289174
Al Maá¸©allah al KubrÃ¡,Egypt,Muá¸©ÄfazÌ§at al GharbÄ«yah,360829
Al MaÅ£arÄ«yah,Egypt,Muá¸©ÄfazÌ§at ad DaqahlÄ«yah,360716
Al MahbÅ«lah,Kuwait,Al Aá¸©madÄ«,285782
Al ManÄqil,Sudan,Al JazÄ«rah,379149
Al ManÅŸÅ«rah,Egypt,Muá¸©ÄfazÌ§at ad DaqahlÄ«yah,360761
Al Manqaf,Kuwait,Al Aá¸©madÄ«,285778
Al ManshÄh,Egypt,SÅ«hÄj,360773
Al Manzilah,Egypt,Muá¸©ÄfazÌ§at ad DaqahlÄ«yah,360754
Al Marj,Libya,Al Marj,88903
Al MarsÃ¡,Tunisia,TÅ«nis,2473540
Al MawÅŸil al JadÄ«dah,Iraq,NÄ«nawÃ¡,99071
Al MayÄdÄ«n,Syria,Deir ez-Zor,173480
Al Mijlad,Sudan,West Kordofan State,379102
Al MinyÄ,Egypt,Al MinyÄ,360686
Al MiqdÄdÄ«yah,Iraq,DiyÄlÃ¡,99062
Al MishkhÄb,Iraq,An Najaf,99060
Al Mithnab,Saudi Arabia,Al-Qassim,109131
Al Mubarraz,Saudi Arabia,Eastern Province,109101
Al Muharraq,Bahrain,Muharraq,290332
Al MukallÄ,Yemen,Muá¸©ÄfazÌ§at á¸¨aá¸‘ramawt,78754
Al Munayzilah,Saudi Arabia,Eastern Province,109059
Al Musayyib,Iraq,BÄbil,99039
Al QÅ«ÅŸÄ«yah,Egypt,AsyÅ«Å£,360526
Al QaÅ£Ä«f,Saudi Arabia,Eastern Province,108927
Al Qadarif,Sudan,Al Qaá¸‘Ärif,379062
Al QanÄÅ£ir al KhayrÄ«yah,Egypt,Muá¸©ÄfazÌ§at al QalyÅ«bÄ«yah,360615
Al QanÄyÄt,Egypt,Eastern Province,360612
Al QarÄrah,Palestinian Territory,Gaza Strip,6967865
Al Qaryatayn,Syria,Homs,173361
Al QayÅŸÅ«mah,Saudi Arabia,Eastern Province,108918
Al QiÅ£ena,Sudan,White Nile,379014
Al QuÅ£ayfah,Syria,Rif-dimashq,173312
Al QuÅŸayr,Egypt,Red Sea,360531
Al QuÅŸayr,Syria,Homs,173322
Al Qubbah,Libya,Darnah,88835
Al QunayÅ£irah,Syria,Quneitra,173334
Al Qurayn,Egypt,Eastern Province,360542
Al Quwaysimah,Jordan,Amman,250461
Al WÄsiÅ£ah,Egypt,Muá¸©ÄfazÌ§at al FayyÅ«m,360464
Al Wajh,Saudi Arabia,MinÅ£aqat TabÅ«k,108773
Al Wakrah,Qatar,Al Wakrah,289915
Al YÄmÅ«n,Palestinian Territory,West Bank,284999
AlÃ¨s,France,Languedoc-Roussillon-Midi-PyrÃ©nÃ©es,3038224
Alâ€™metâ€™yevsk,Russia,Tatarstan,582432
AlÄ«bÄg,India,Maharashtra,1279027
AlÄ«gÅ«darz,Iran,LorestÄn,143921
AlÄ«ganj,India,Uttar Pradesh,1279023
AlÄ«garh,India,Uttar Pradesh,1279017
AlÄ«pur,India,NCT,1279005
AlÄ«pur,Pakistan,Punjab,1184655
AlÃ©m ParaÃ­ba,Brazil,Minas Gerais,3472609
AlaÅŸehir,Turkey,Manisa,324172
Alabel,Philippines,Soccsksargen,1731744
Alaca,Turkey,Ã‡orum,752278
Alafaya,United States,Florida,6332439
Alaghsas,Niger,Agadez,2447938
Alagir,Russia,North Ossetia,802078
Alagoa Grande,Brazil,ParaÃ­ba,3408100
Alagoinhas,Brazil,Bahia,3472766
Alajuela,Costa Rica,Alajuela,3624955
Alamar,Cuba,La Habana,3569370
Alameda,United States,California,5322737
Alaminos,Philippines,Calabarzon,1731686
Alamo,United States,Texas,4670074
Alamogordo,United States,New Mexico,5454627
Aland,India,Karnataka,1279068
Alandi,India,Maharashtra,1279066
Alandur,India,Tamil Nadu,1279064
Alanya,Turkey,Antalya,324190
Alapayevsk,Russia,Sverdlovsk,1511954
AlaplÄ±,Turkey,Zonguldak,752184
AlaquÃ s,Spain,Valencia,2522297
Alarobia,Madagascar,Analamanga,1084740
Alatyrâ€™,Russia,Chuvashia,583437
Alba Iulia,Romania,Alba,686578
Alba,Italy,Piedmont,3183364
Albacete,Spain,Castille-La Mancha,2522258
Albal,Spain,Valencia,2522250
Albano Laziale,Italy,Latium,3183356
Albany,Australia,Western Australia,2077963
Albany,United States,California,5322850
Albany,United States,Georgia,4179320
Albany,United States,New York,5106834
Albany,United States,Oregon,5710756
AlbardÃ³n,Argentina,San Juan,3866425
Albemarle,United States,North Carolina,4452303
Albenga,Italy,Liguria,3183343
Albert Lea,United States,Minnesota,5016024
Albertslund,Denmark,Capital Region,2624906
Albertville,France,Auvergne-RhÃ´ne-Alpes,3038266
Albi,France,Languedoc-Roussillon-Midi-PyrÃ©nÃ©es,3038261
Albignasego,Italy,Veneto,3183319
Alblasserdam,Netherlands,South Holland,2759915
Albolote,Spain,Andalusia,2522208
Alborada Jaltenco,Mexico,MÃ©xico,8858123
Alboraya,Spain,Valencia,2522203
Albstadt,Germany,Baden-WÃ¼rttemberg,2958595
Albufeira,Portugal,Faro,2272222
Albuquerque,United States,New Mexico,5454711
Albury,Australia,New South Wales,2178174
AlcÃ¡zar de San Juan,Spain,Castille-La Mancha,2522131
AlcaÃ±iz,Spain,Aragon,3130606
Alcabideche,Portugal,Lisbon,2272215
AlcalÃ¡ de Guadaira,Spain,Andalusia,2522165
AlcalÃ¡ de Henares,Spain,Madrid,3130616
AlcalÃ¡ la Real,Spain,Andalusia,2522160
Alcalde DÃ­az,Panama,PanamÃ¡,3714932
Alcamo,Italy,Sicily,2525755
Alcantarilla,Spain,Murcia,2522152
AlcÃºdia,Spain,Balearic Islands,2522091
Alchevsâ€™k,Ukraine,Luhansk,713716
Alcobendas,Spain,Madrid,3130583
AlcorcÃ³n,Spain,Madrid,3130564
Alcoy,Spain,Valencia,2522098
Aldaia,Spain,Valencia,2522077
Aldan,Russia,Sakha,2027968
Alderetes,Argentina,TucumÃ¡n,3866367
Aldershot,United Kingdom,England,2657540
Aldine,United States,Texas,4670146
Aldridge,United Kingdom,England,2657528
Aleg,Mauritania,Brakna,2381659
Alegre,Brazil,EspÃ­rito Santo,3472666
Alegrete,Brazil,Rio Grande do Sul,3472638
AleksandrÃ³w ÅÃ³dzki,Poland,ÅÃ³dÅº Voivodeship,3104132
Aleksandrov,Russia,Vladimir,583350
Aleksandrovsk,Russia,Perm,583041
Aleksandrovskoye,Russia,Stavropol'skiy,582993
Alekseyevka,Russia,Belgorod,582956
Alekseyevka,Russia,MO,582846
Aleksin,Russia,Tula,582750
Aleksotas,Lithuania,Kauno apskritis,601138
AlenÃ§on,France,Normandy,3038230
Alenquer,Brazil,ParÃ¡,3407980
Aleppo,Syria,Aleppo,170063
Aleshtar,Iran,LorestÄn,144269
Alessandria,Italy,Piedmont,3183299
Alexandria,Egypt,Alexandria,361058
Alexandria,Romania,Teleorman,686502
Alexandria,United States,Louisiana,4314550
AlexandroÃºpoli,Greece,East Macedonia and Thrace,736928
Aleysk,Russia,Altai Krai,1511783
Alfafar,Spain,Valencia,2522057
Alfeld,Germany,Lower Saxony,2958533
Alfenas,Brazil,Minas Gerais,3472603
Alfortville,France,ÃŽle-de-France,3038213
Alfreton,United Kingdom,England,2657508
Alfter,Germany,North Rhine-Westphalia,2958516
AlgÃ©s,Portugal,Lisbon,2271985
Algeciras,Spain,Andalusia,2522013
AlgemesÃ­,Spain,Valencia,2522012
Algete,Spain,Madrid,3130383
Alghero,Italy,Sardinia,3183284
Algiers,Algeria,Alger,2507480
Ã–lgiy,Mongolia,Bayan-Ã–lgiy,1515436
Algonquin,United States,Illinois,4883078
Algorta,Spain,Basque Country,3130380
Alhama de Murcia,Spain,Murcia,2521992
Alhambra,United States,California,5323060
Al-Hamdaniya,Iraq,NÄ«nawÃ¡,92430
AlhaurÃ­n de la Torre,Spain,Andalusia,2521986
AlhaurÃ­n el Grande,Spain,Andalusia,2521985
'Ali Sabieh,Djibouti,Ali Sabieh,225284
AliaÄŸa,Turkey,Ä°zmir,324106
Aliaga,Philippines,Central Luzon,1731528
Alicante,Spain,Valencia,2521978
Alice Springs,Australia,Northern Territory,2077895
Alice,United States,Texas,4670234
Alicia,Philippines,Cagayan Valley,1731486
AlingsÃ¥s,Sweden,VÃ¤stra GÃ¶taland,2726756
Aliso Viejo,United States,California,5323163
Aliwal North,South Africa,Eastern Cape,1023309
Aljaraque,Spain,Andalusia,2521964
Alkmaar,Netherlands,North Holland,2759899
Allada,Benin,Atlantique,2395635
AllahÄbÄd,India,Uttar Pradesh,1278994
Allanridge,South Africa,Orange Free State,1023287
Allapattah,United States,Florida,4145805
Allauch,France,Provence-Alpes-CÃ´te d'Azur,3038159
Allen Park,United States,Michigan,4984016
Allen,Argentina,Rio Negro,3866242
Allen,United States,Texas,4670300
Allendale,United States,Michigan,4984029
Allende,Mexico,Coahuila,4018761
Allende,Mexico,Nuevo LeÃ³n,4018762
Allende,Mexico,Veracruz,3533056
Allentown,United States,Pennsylvania,5178127
Alleppey,India,Kerala,1278985
Alliance,United States,Ohio,5145607
Allison Park,United States,Pennsylvania,5178165
Alloa,United Kingdom,Scotland,2657471
Allschwil,Switzerland,Basel-Landschaft,2661810
Alma,Canada,Quebec,5884083
Almada,Portugal,SetÃºbal,2271961
Almansa,Spain,Castille-La Mancha,2521923
Almassora,Spain,Valencia,2521909
Almaty,Kazakhstan,Almaty Qalasy,1526384
Almeirim,Brazil,ParÃ¡,3407903
Almelo,Netherlands,Overijssel,2759887
Almenara,Brazil,Minas Gerais,3472520
Almendralejo,Spain,Extremadura,2521893
AlmerÃ­a,Spain,Andalusia,2521886
Almere Stad,Netherlands,Flevoland,2759879
Almirante TamandarÃ©,Brazil,ParanÃ¡,3472518
Almonte,Spain,Andalusia,2521857
Almora,India,Uttarakhand,1278974
AlmoradÃ­,Spain,Valencia,2521855
Almozara,Spain,Aragon,6615442
AlmuÃ±Ã©car,Spain,Andalusia,2521847
AlnÄvar,India,Karnataka,1278973
Alofi,Niue,N/A,4036284
Aloha,United States,Oregon,5711099
Along,India,Arunachal Pradesh,1278969
Alor Gajah,Malaysia,Melaka,1734745
Alor Setar,Malaysia,Kedah,1736309
Alot,India,Madhya Pradesh,1278964
Alotenango,Guatemala,SacatepÃ©quez,3599788
Alpharetta,United States,Georgia,4179574
Alphen aan den Rijn,Netherlands,South Holland,2759875
Alpignano,Italy,Piedmont,3183187
AlquÃ­zar,Cuba,Artemisa,3569136
Alsdorf,Germany,North Rhine-Westphalia,2958141
Alsfeld,Germany,Hesse,2958128
Alsip,United States,Illinois,4883207
Alta Gracia,Argentina,Cordoba,3866163
Altadena,United States,California,5323525
Altagracia de Orituco,Venezuela,GuÃ¡rico,3649408
Altai,Mongolia,GovÄ­-Altay,1516393
Altamira,Brazil,ParÃ¡,3407882
Altamira,Mexico,Tamaulipas,3533005
Altamont,United States,Oregon,5711149
Altamonte Springs,United States,Florida,4145941
Altamura,Italy,Apulia,3183178
Altay,China,Xinjiang Uygur Zizhiqu,1529651
Altdorf,Germany,Bavaria,2958024
Altea,Spain,Valencia,2521804
Altena,Germany,North Rhine-Westphalia,2957886
Altenburg,Germany,Thuringia,2957773
Altepexi,Mexico,Puebla,3532989
Altglienicke,Germany,Berlin,2957185
Alt-HohenschÃ¶nhausen,Germany,Berlin,8334624
Alto Barinas,Venezuela,Barinas,3487903
Alto Lucero,Mexico,Veracruz,3824536
Alton,United Kingdom,England,2657408
Alton,United States,Illinois,4232679
Altona Meadows,Australia,Victoria,9972579
Altona,Germany,Hamburg,2911296
Altoona,United States,Pennsylvania,5178195
Altos,Brazil,PiauÃ­,3407797
Altotonga,Mexico,Veracruz,3532969
Altrincham,United Kingdom,England,2657402
Altstadt Nord,Germany,North Rhine-Westphalia,6691073
Altstadt Sud,Germany,North Rhine-Westphalia,6691072
Altufâ€™yevskiy,Russia,Moscow,472072
Altus,United States,Oklahoma,4529292
Alum Rock,United States,California,5323566
Alushta,Ukraine,Crimea,713513
Aluva,India,Kerala,1278941
Aluva,India,Kerala,7279600
Alvand,Iran,Zanjan,143748
Alvin,United States,Texas,4670592
Alwar,India,Rajasthan,1278946
Alytus,Lithuania,Alytaus apskritis,601084
Alzenau in Unterfranken,Germany,Bavaria,2956715
Alzey,Germany,Rheinland-Pfalz,2956710
Alzira,Spain,Valencia,2522129
Am Timan,Chad,Salamat,245338
AmÃ©rico Brasiliense,Brazil,SÃ£o Paulo,3472338
AmÃ©s,Spain,Galicia,3130155
Amadeo,Philippines,Calabarzon,1731212
Amadora,Portugal,Lisbon,2271772
Amagasaki,Japan,HyÅgo,1865387
Amagi,Japan,Fukuoka,1865375
Amahai,Indonesia,Maluku,1651591
Amaigbo,Nigeria,Abia,2350249
AmalÄpuram,India,Andhra Pradesh,1278935
AmaliÃ¡da,Greece,West Greece,265252
Amalner,India,Maharashtra,1278931
Amancio,Cuba,Las Tunas,3569024
Amangarh,Pakistan,Khyber Pakhtunkhwa,1184569
Amaraji,Brazil,Pernambuco,3407758
Amargosa,Brazil,Bahia,3472370
Amarillo,United States,Texas,5516233
AmarnÄth,India,Maharashtra,1278903
AmarpÄtan,India,Madhya Pradesh,1278899
Amarpur,India,Bihar,1278895
Amasya,Turkey,Amasya,752015
AmatitlÃ¡n,Guatemala,Guatemala,3599735
Amato,Italy,Calabria,2525725
AmbÄh,India,Madhya Pradesh,1278868
AmbÄjogÄi,India,Maharashtra,1278862
AmbÄla,India,Haryana,1278860
Ambad,India,Maharashtra,1278871
Ambalangoda,Sri Lanka,Southern,1251574
Ambalavao,Madagascar,Upper Matsiatra,1083968
Ambanja,Madagascar,Diana,1083724
Ambarakaraka,Madagascar,Diana,1083676
Ambarawa,Indonesia,Central Java,1651555
Ambasamudram,India,Tamil Nadu,1278841
Ambato Boeny,Madagascar,Boeny,1083257
Ambato,Ecuador,Tungurahua,3660689
Ambatofinandrahana,Madagascar,Amoron'i Mania,1083239
Ambatolampy,Madagascar,Vakinankaratra,1082992
Ambatondrazaka,Madagascar,Alaotra Mangoro,1082639
AmbattÅ«r,India,Tamil Nadu,1278840
Amberg,Germany,Bavaria,2956656
AmbikÄpur,India,Chhattisgarh,1278827
Ambilobe,Madagascar,Diana,1082243
Amboanjo,Madagascar,Vatovavy Fitovinany,1081863
Amboasary,Madagascar,Anosy,1081790
Ambohitrolomahitsy,Madagascar,Analamanga,1079777
Ambon,Indonesia,Maluku,1651531
Ambositra,Madagascar,Amoron'i Mania,1079088
Ambovombe,Madagascar,Androy,1079048
Ambur,India,Tamil Nadu,1278815
Ameca,Mexico,Jalisco,4018582
Amecameca,Mexico,MÃ©xico,3532899
American Canyon,United States,California,5323694
American Fork,United States,Utah,5844096
Americana,Brazil,SÃ£o Paulo,3472343
Americus,United States,Georgia,4179667
Amersfoort,Netherlands,Utrecht,2759821
Amersham on the Hill,United Kingdom,England,6690592
Amersham,United Kingdom,England,2657356
Ames,United States,Iowa,4846834
Amesbury,United States,Massachusetts,4929004
Amet,India,Rajasthan,1278808
Amherst Center,United States,Massachusetts,4929023
Amherst,United States,New York,5107129
Ami,Japan,Ibaraki,2113115
Amiens,France,Nord-Pas-de-Calais-Picardie,3037854
Aminâ€™yevo,Russia,Moscow,582266
Amirdzhan,Azerbaijan,Baki,587261
Amizour,Algeria,BejaÃ¯a,2507169
Amla,India,Madhya Pradesh,1278775
Amman,Jordan,Amman,250441
Ammi Moussa,Algeria,Relizane,2507155
Amnat Charoen,Thailand,Amnat Charoen,1621060
Amod,India,Gujarat,1278742
Amora,Portugal,SetÃºbal,2271680
Amorebieta,Spain,Basque Country,3130137
Amos,Canada,Quebec,5884588
Amozoc de Mota,Mexico,Puebla,3532881
Ampahana,Madagascar,Sava,1078966
Ampanihy,Madagascar,Atsimo-Andrefana,1078553
Ampara,Sri Lanka,Eastern Province,1251459
Amparafaravola,Madagascar,Alaotra Mangoro,1078446
Amparo,Brazil,SÃ£o Paulo,3472311
Ampasimanolotra,Madagascar,Atsinanana,1078171
Amphoe Sikhiu,Thailand,Nakhon Ratchasima,1948015
AmpliaciÃ³n San Mateo (Colonia Solidaridad),Mexico,MÃ©xico,8858118
Amposta,Spain,Catalonia,3130131
AmrÄvati,India,Maharashtra,1278718
Amreli,India,Gujarat,1278715
Amritsar,India,Punjab,1278710
Amroha,India,Uttar Pradesh,1278708
Amroli,India,Gujarat,1278707
Amstelveen,Netherlands,North Holland,2759798
Amsterdam,Netherlands,North Holland,2759794
Amsterdam,United States,New York,5107152
Amsterdam-Zuidoost,Netherlands,North Holland,6544881
Amstetten,Austria,Lower Austria,2782555
AmudÄlavalasa,India,Andhra Pradesh,1278698
Amuntai,Indonesia,South Kalimantan,1651461
Amursk,Russia,Khabarovsk Krai,2027749
Amvrosiyivka,Ukraine,Donetsk,713504
An Muileann gCearr,Ireland,Leinster,2962361
An NÄÅŸirÄ«yah,Iraq,Dhi Qar,98854
An Nabk,Syria,Rif-dimashq,173193
An NimÄÅŸ,Saudi Arabia,MinÅ£aqat â€˜AsÄ«r,108617
An NuÅŸayrÄt,Palestinian Territory,Gaza Strip,281109
An NuhÅ«d,Sudan,West Kordofan State,378699
AnÃ¡huac,Mexico,Nuevo LeÃ³n,4022908
AnÃ¡polis,Brazil,GoiÃ¡s,3472287
AnÅ«pgarh,India,Rajasthan,1278510
AnÅ«ppur,India,Madhya Pradesh,1278508
AnÅ«pshahr,India,Uttar Pradesh,1278507
AnÃ©ho,Togo,Maritime,2367990
Anaco,Venezuela,AnzoÃ¡tegui,3486270
Anacortes,United States,Washington,5785657
Anaheim,United States,California,5323810
Anaimalai,India,Tamil Nadu,1278692
Anak,North Korea,Hwanghae-bukto,1879682
AnakÄpalle,India,Andhra Pradesh,1278688
Anamur,Turkey,Mersin,323828
Anan,Japan,Tokushima,1865309
Anandpur,India,Punjab,1278676
Ananindeua,Brazil,ParÃ¡,3407669
Anantapur,India,Andhra Pradesh,1278672
Anantnag,India,Kashmir,1278667
Anapa,Russia,Krasnodarskiy,582182
AnastÃ¡cio,Brazil,Mato Grosso do Sul,3472284
Anbu,China,Guangdong,1818116
AnbyÅn-Å­p,North Korea,KangwÅn-do,1879672
Ancaster,Canada,Ontario,8285452
Anchau,Nigeria,Kaduna,2349951
Anchorage,United States,Alaska,5879400
Ancona,Italy,The Marches,3183089
Ancud,Chile,Los Lagos,3899695
Anda,China,Heilongjiang Sheng,2038650
Andahuaylas,Peru,ApurÃ­mac,3947740
AndalucÃ­a,Colombia,Valle del Cauca,3689905
AndÃºjar,Spain,Andalusia,2521738
Andapa,Madagascar,Sava,1076454
Andenne,Belgium,Wallonia,2803204
Andernach,Germany,Rheinland-Pfalz,2956206
Anderson,United States,Indiana,4917592
Anderson,United States,South Carolina,4569298
Andes,Colombia,Antioquia,3689899
Andijon,Uzbekistan,Andijon,1514588
Andilamena,Madagascar,Alaotra Mangoro,1076194
AndkhÅy,Afghanistan,Faryab,1148658
Andol,India,Telangana,1278621
Andong,South Korea,Gyeongsangbuk-do,1846986
Andorra la Vella,Andorra,Andorra la Vella,3041563
Andover,United Kingdom,England,2657324
Andover,United States,Minnesota,5016374
Andradas,Brazil,Minas Gerais,3472254
Andradina,Brazil,SÃ£o Paulo,3472248
Andreyevskoye,Russia,MO,581928
Andria,Italy,Apulia,3183072
AndrychÃ³w,Poland,Lesser Poland Voivodeship,3104115
Anekal,India,Karnataka,1278609
AngamÄli,India,Kerala,1278602
Angarsk,Russia,Irkutsk,2027667
Angat,Philippines,Central Luzon,1730749
Angeles City,Philippines,Central Luzon,1730737
AngermÃ¼nde,Germany,Brandenburg,2956093
Angers,France,Pays de la Loire,3037656
Anglet,France,Aquitaine-Limousin-Poitou-Charentes,3037612
Angleton,United States,Texas,4670866
Angochi,Aruba,N/A,3577284
Angol,Chile,AraucanÃ­a,3899629
Angono,Philippines,Calabarzon,1730713
AngoulÃªme,France,Aquitaine-Limousin-Poitou-Charentes,3037598
Angra dos Reis,Brazil,Rio de Janeiro,3472177
Angren,Uzbekistan,Toshkent,1514581
Angri,Italy,Campania,3183063
Angul,India,Odisha,1278593
Anicuns,Brazil,GoiÃ¡s,3472138
AnjÅ,Japan,Aichi,1865294
AnjÄr,India,Gujarat,1278573
Anjad,India,Madhya Pradesh,1278588
Anjala,Finland,Kymenlaakso,661164
Anjangaon,India,Maharashtra,1278580
Anjiang,China,Hunan,1818051
Anjozorobe,Madagascar,Analamanga,1073482
Anju,North Korea,P'yÅngan-namdo,1879613
Ankang,China,Shaanxi,1789065
Ankara,Turkey,Ankara,323786
Ankazoabo,Madagascar,Atsimo-Andrefana,1072879
Ankazobe,Madagascar,Analamanga,1072849
Ankazondandy,Madagascar,Analamanga,1072711
Ankeny,United States,Iowa,4846960
Ankleshwar,India,Gujarat,1278553
Anloga,Ghana,Volta,2304548
Anloo,Netherlands,Drenthe,2759746
Anlu,China,Hubei,1818016
Anmore,Canada,British Columbia,5885383
Ann Arbor,United States,Michigan,4984247
Anna,Russia,Voronezj,581671
Annaba,Algeria,Annaba,2506999
Annaberg-Buchholz,Germany,Saxony,2956005
Annaka,Japan,Gunma,1865290
Annapolis,United States,Maryland,4347242
Annau,Turkmenistan,Ahal,162199
Annecy,France,Auvergne-RhÃ´ne-Alpes,3037543
Annecy-le-Vieux,France,Auvergne-RhÃ´ne-Alpes,3037540
Annemasse,France,Auvergne-RhÃ´ne-Alpes,3037538
Annigeri,India,Karnataka,1278540
Annino,Russia,MO,819552
Annino,Russia,Moscow,506117
Annonay,France,Auvergne-RhÃ´ne-Alpes,3037514
Annur,India,Tamil Nadu,1278539
Anoka,United States,Minnesota,5016450
Anqing,China,Anhui Sheng,1817993
Anqiu,China,Shandong Sheng,1817990
Ans,Belgium,Wallonia,2803160
Ansan-si,South Korea,Gyeonggi-do,1846918
Ansbach,Germany,Bavaria,2955936
Anseong,South Korea,Gyeonggi-do,1846912
Anserma,Colombia,Risaralda,3689833
Ansfelden,Austria,Salzburg,3323063
Anshan,China,Liaoning,2038632
Anshing,India,Maharashtra,1278534
Anshun,China,Guizhou Sheng,1817968
Ansonia,United States,Connecticut,5281551
Anta,India,Rajasthan,1278532
AntÃ³nio Enes,Mozambique,Nampula,1052944
Antakya,Turkey,Hatay,323779
Antalaha,Madagascar,Sava,1071296
Antalya,Turkey,Antalya,323777
Antananarivo,Madagascar,Analamanga,1070940
Antanifotsy,Madagascar,Vakinankaratra,1070661
Antelope,United States,California,5324105
Antequera,Spain,Andalusia,2521710
Anthem,United States,Arizona,5551498
Anthiyur,India,Tamil Nadu,1278622
Antibes,France,Provence-Alpes-CÃ´te d'Azur,3037456
Antigua Guatemala,Guatemala,SacatepÃ©quez,3599699
Antiguo CuscatlÃ¡n,El Salvador,La Libertad,3587362
Antioch,United States,California,5324200
Antipolo,Philippines,Calabarzon,1730501
Antofagasta,Chile,Antofagasta,3899539
Antonina,Brazil,ParanÃ¡,3472048
Antony,France,ÃŽle-de-France,3037423
Antratsyt,Ukraine,Luhansk,713259
Antrim,United Kingdom,Northern Ireland,2657255
Antsirabe,Madagascar,Vakinankaratra,1069166
Antsiranana,Madagascar,Diana,1069129
Antsohihy,Madagascar,Sofia,1068971
Antsohimbondrona,Madagascar,Diana,1068955
Antwerpen,Belgium,Flanders,2803138
Anuradhapura,Sri Lanka,North Central,1251081
Anxiang,China,Hunan,1817952
